company_name,company_domain,playbook_name,location
"Niron Magnetics, Inc.",nironmagnetics.com,Windkraft & Schwerindustrie,USA
Cimarron,cimarron.com,Windkraft & Schwerindustrie,USA
Optimus Steel LLC,optimus-steelusa.com,Windkraft & Schwerindustrie,USA
xLight Inc.,xlight.com,Windkraft & Schwerindustrie,USA
MEC Aerial Work Platforms,mecawp.com,Windkraft & Schwerindustrie,USA
Link-Belt Cranes,linkbelt.com,Windkraft & Schwerindustrie,USA
Taurex Drill Bits,taurexbits.com,Windkraft & Schwerindustrie,USA
Pronto,pronto.ai,Windkraft & Schwerindustrie,USA
Copper Development Association Inc.,copper.org,Windkraft & Schwerindustrie,USA
"VideoRay, an AV company",videoray.com,Windkraft & Schwerindustrie,USA
CNH Reman,mycnhreman.com,Windkraft & Schwerindustrie,USA
"C&D Steel International Trading Co., Limited",cflsteel.com,Windkraft & Schwerindustrie,USA
Soletanche Bachy Canada Inc.,sb-canada.com,Windkraft & Schwerindustrie,USA
North American Die Casting Association,diecasting.org,Windkraft & Schwerindustrie,USA
Extreme,poweredbyextreme.com,Windkraft & Schwerindustrie,USA
Digital Control Incorporated,digital-control.com,Windkraft & Schwerindustrie,USA
Ryan Directional Services,ryandirectional.com,Windkraft & Schwerindustrie,USA
Welspun Tubular,welspunpipes.us.com,Windkraft & Schwerindustrie,USA
City of Mesa Office of Economic Development,selectmesa.com,Windkraft & Schwerindustrie,USA
Steel Manufacturers Association,steelnet.org,Windkraft & Schwerindustrie,USA
"McCourt Equipment, Inc.",mccourtequipment.com,Windkraft & Schwerindustrie,USA
Generac Mobile,generacmobile.com,Windkraft & Schwerindustrie,USA
Dragon Products Ltd,dragonproductsltd.com,Windkraft & Schwerindustrie,USA
Kinematics Inc,trikinematics.com,Windkraft & Schwerindustrie,USA
Bull Moose Tube,bullmoosetube.com,Windkraft & Schwerindustrie,USA
SMS,smsmill.com,Windkraft & Schwerindustrie,USA
The WellBoss Company,thewellboss.com,Windkraft & Schwerindustrie,USA
McWane Ductile,mcwaneductile.com,Windkraft & Schwerindustrie,USA
Mahindra Ag North America,mahindrausa.com,Windkraft & Schwerindustrie,USA
AgZen,agzen.com,Windkraft & Schwerindustrie,USA
Iron ox,ironox.com,Windkraft & Schwerindustrie,USA
Light Metal Age,lightmetalage.com,Windkraft & Schwerindustrie,USA
Hawthorne Cat,hawthornecat.com,Windkraft & Schwerindustrie,USA
North Shore Steel,nssco.com,Windkraft & Schwerindustrie,USA
Charter Manufacturing,chartermfg.com,Windkraft & Schwerindustrie,USA
Stabil Drill,stabildrill.com,Windkraft & Schwerindustrie,USA
TimkenSteel Corporation,timkensteel.com,Windkraft & Schwerindustrie,USA
"SCADAfence, a Honeywell Company",scadafence.com,Windkraft & Schwerindustrie,USA
Mellott,mellottcompany.com,Windkraft & Schwerindustrie,USA
eVAC Magnetics,evacmagnetics.com,Windkraft & Schwerindustrie,USA
TPI Composites,tpicomposites.com,Windkraft & Schwerindustrie,USA
OffshoreChannel,offshore-channel.com,Windkraft & Schwerindustrie,USA
Oil & Gas Jobs by Rigzone,rigzone.com,Windkraft & Schwerindustrie,USA
"Wind Energy Consulting & Contracting, Inc.",frombeginningtowind.com,Windkraft & Schwerindustrie,USA
Makani,makaniscience.net,Windkraft & Schwerindustrie,USA
Apex Clean Energy,apexcleanenergy.com,Windkraft & Schwerindustrie,USA
Invenergy,invenergy.com,Windkraft & Schwerindustrie,USA
"Atwell, LLC",atwell.com,Windkraft & Schwerindustrie,USA
Sargent & Lundy,sargentlundy.com,Windkraft & Schwerindustrie,USA
Blattner,blattnercompany.com,Windkraft & Schwerindustrie,USA
talisman,talismanap.com,Windkraft & Schwerindustrie,USA
Enfinity Global,enfinity.global,Windkraft & Schwerindustrie,USA
Professional Renewable Energy Institute - PRE Institute,professional-institute.com,Windkraft & Schwerindustrie,USA
Pearce Services,pearce-services.com,Windkraft & Schwerindustrie,USA
CEBA,ceba.org,Windkraft & Schwerindustrie,USA
"Aeromine Technologies, Inc.",aerominetechnologies.com,Windkraft & Schwerindustrie,USA
American Clean Power Association (ACP),cleanpower.org,Windkraft & Schwerindustrie,USA
TGS,tgs.com,Windkraft & Schwerindustrie,USA
FLOWER TURBINES Inc.,flowerturbines.com,Windkraft & Schwerindustrie,USA
Atlas Renewable Energy,atlasrenewableenergy.com,Windkraft & Schwerindustrie,USA
EnergeiaWorks,energeiaworks.com,Windkraft & Schwerindustrie,USA
Aveda,aveda.com,Windkraft & Schwerindustrie,USA
DESRI,desri.com,Windkraft & Schwerindustrie,USA
Inventure,inventurerecruitment.com,Windkraft & Schwerindustrie,USA
Clearway Energy Group,clearwayenergygroup.com,Windkraft & Schwerindustrie,USA
Michels Corporation,michels.us,Windkraft & Schwerindustrie,USA
"Wanzek Construction, Inc., a MasTec Company",wanzek.com,Windkraft & Schwerindustrie,USA
Project Drawdown,drawdown.org,Windkraft & Schwerindustrie,USA
Original Composites & Fiberglass,ocf.com,Windkraft & Schwerindustrie,USA
Association of Energy Engineers,aeecenter.org,Windkraft & Schwerindustrie,USA
Scout Clean Energy,scoutcleanenergy.com,Windkraft & Schwerindustrie,USA
Aqua Energy Expo,aquaenergyexpo.com,Windkraft & Schwerindustrie,USA
Samuel Knight Energy & Digital Infrastructure,samuel-knight.com,Windkraft & Schwerindustrie,USA
Geronimo Power,geronimopower.com,Windkraft & Schwerindustrie,USA
Wilson Construction Company,wilsonconst.com,Windkraft & Schwerindustrie,USA
Texas State Technical College,tstc.edu,Windkraft & Schwerindustrie,USA
Leeward Renewable Energy,lreus.com,Windkraft & Schwerindustrie,USA
The Global Energy Alliance for People and Planet,energyalliance.org,Windkraft & Schwerindustrie,USA
Sempra Renewables,semprarenewables.com,Windkraft & Schwerindustrie,USA
New York Power Authority,nypa.gov,Windkraft & Schwerindustrie,USA
Watco,watco.com,Windkraft & Schwerindustrie,USA
Cerritos College,cerritos.edu,Windkraft & Schwerindustrie,USA
New Energy Nexus,newenergynexus.com,Windkraft & Schwerindustrie,USA
SkySpecs,skyspecs.com,Windkraft & Schwerindustrie,USA
NRECA,electric.coop,Windkraft & Schwerindustrie,USA
Rangel Renewables,rangelrenewables.com,Windkraft & Schwerindustrie,USA
Environment America,environmentamerica.org,Windkraft & Schwerindustrie,USA
CleanChoice Energy,cleanchoiceenergy.com,Windkraft & Schwerindustrie,USA
Principle Power,principlepower.com,Windkraft & Schwerindustrie,USA
Greenbacker,greenbackercapital.com,Windkraft & Schwerindustrie,USA
Vineyard Wind,vineyardwind.com,Windkraft & Schwerindustrie,USA
Gul Ahmed Energy Group,gaenergy.com,Windkraft & Schwerindustrie,USA
VHB,vhb.com,Windkraft & Schwerindustrie,USA
ECP (Energy Capital Partners),ecpgp.com,Windkraft & Schwerindustrie,USA
American Bird Conservancy,abcbirds.org,Windkraft & Schwerindustrie,USA
Alliant Energy,alliantenergy.com,Windkraft & Schwerindustrie,USA
UTD Wind Energy Club,wind.utdallas.edu,Windkraft & Schwerindustrie,USA
Rope Partner,ropepartner.com,Windkraft & Schwerindustrie,USA
Windlift,windlift.com,Windkraft & Schwerindustrie,USA
Portland General Electric,portlandgeneral.com,Windkraft & Schwerindustrie,USA
PetroSkills Oil and Gas Training,petroskills.com,Windkraft & Schwerindustrie,USA
Bigge Crane and Rigging Co.,bigge.com,Windkraft & Schwerindustrie,USA
Leeco Steel,leecosteel.com,Windkraft & Schwerindustrie,USA
"NEI Electric Power Engineering, Inc.",neiengineering.com,Windkraft & Schwerindustrie,USA
Port Corpus Christi,portofcc.com,Windkraft & Schwerindustrie,USA
Tiger Offshore Rentals,tigeroffshorerentals.com,Windkraft & Schwerindustrie,USA
Lee Group Search,leegroupsearch.com,Windkraft & Schwerindustrie,USA
SMUD,smud.org,Windkraft & Schwerindustrie,USA
United Renewables LLC,unitedrenewables.net,Windkraft & Schwerindustrie,USA
Shermco Industries,shermco.com,Windkraft & Schwerindustrie,USA
Qualus,qualuscorp.com,Windkraft & Schwerindustrie,USA
ENGIE North America Inc.,engie-na.com,Windkraft & Schwerindustrie,USA
BBC Chartering,bbc-chartering.com,Windkraft & Schwerindustrie,USA
We Energies,we-energies.com,Windkraft & Schwerindustrie,USA
FEST GmbH,fest-group.de,Windkraft & Schwerindustrie,USA
ENOVA Power,enova.de,Windkraft & Schwerindustrie,USA
Swift Current Energy,swiftcurrentenergy.com,Windkraft & Schwerindustrie,USA
Deriva Energy,derivaenergy.com,Windkraft & Schwerindustrie,USA
bioconstruct GmbH,bioconstruct.de,Windkraft & Schwerindustrie,USA
Unimacts Global,unimacts.com,Windkraft & Schwerindustrie,USA
Raycap,raycap.com,Windkraft & Schwerindustrie,USA
Anistar Technologies,anistar.com,Windkraft & Schwerindustrie,USA
Landwind Group,landwind-gruppe.de,Windkraft & Schwerindustrie,USA
KD Group of Industries,kdindia.com,Windkraft & Schwerindustrie,India
Vedanta | FACOR,facorgroup.in,Windkraft & Schwerindustrie,India
Shakambhari Group,elegantsteels.com,Windkraft & Schwerindustrie,India
KOBELCO Construction Equipment India,kobelco-in.com,Windkraft & Schwerindustrie,India
Maruti Ispat and Pipes Pvt Ltd,marutisteel.in,Windkraft & Schwerindustrie,India
Shrachi Group,shrachi.com,Windkraft & Schwerindustrie,India
VISA Group,visacommodities.com,Windkraft & Schwerindustrie,India
Conmat Heavy Industries Pvt Ltd,conmatindia.com,Windkraft & Schwerindustrie,India
"Bidkin DMIC, AURIC City, Chhatrapati Sambhaji Nagar",bidkindmic.in,Windkraft & Schwerindustrie,India
CMR Green Technologies Limited,cmr.co.in,Windkraft & Schwerindustrie,India
Evonith Steel,evonithsteel.com,Windkraft & Schwerindustrie,India
TRL Krosaki Refractories Limited,trlkrosaki.com,Windkraft & Schwerindustrie,India
Jindal Group,jindalgroup.com,Windkraft & Schwerindustrie,India
"Mahindra & Mahindra Ltd., FES, Swaraj Division",swarajenterprise.com,Windkraft & Schwerindustrie,India
Bhushan Power & Steel Limited,bhushanpowersteel.com,Windkraft & Schwerindustrie,India
Jupiter Laminators Pvt. Ltd.,jupiterlaminators.com,Windkraft & Schwerindustrie,India
Neo Metaliks Ltd.,neometaliks.com,Windkraft & Schwerindustrie,India
Sarda Energy and Mineral Ltd,seml.co.in,Windkraft & Schwerindustrie,India
Vardhman Special Steels Limited,vardhmansteel.com,Windkraft & Schwerindustrie,India
AMALGAM STEEL & POWER LIMITED,amalgamsteel.com,Windkraft & Schwerindustrie,India
TAFE - Massey Ferguson India,masseyfergusonindia.com,Windkraft & Schwerindustrie,India
Balasore Alloys Limited,balasorealloys.com,Windkraft & Schwerindustrie,India
Kirloskar Ferrous,kirloskarferrous.com,Windkraft & Schwerindustrie,India
Vandana Global,vandanaglobal.com,Windkraft & Schwerindustrie,India
Uttam Galva Steels Ltd.,uttamgalva.com,Windkraft & Schwerindustrie,India
Doshi Group,doshigroup.org,Windkraft & Schwerindustrie,India
Agriplast Protected Cultivation Pvt Ltd,protectedcultivation.com,Windkraft & Schwerindustrie,India
SHRI MAHAVIR FERRO ALLOYS PRIVATE LIMITED,smfal.com,Windkraft & Schwerindustrie,India
Monnet Ispat & Energy Ltd. Raigarh,monnetgroup.com,Windkraft & Schwerindustrie,India
THE BHARAT STEEL GROUP,bharatsteels.in,Windkraft & Schwerindustrie,India
NBM&CW - Infrastructure Construction Magazine,nbmcw.com,Windkraft & Schwerindustrie,India
Sickle Innovations Private Limited,sickle.in,Windkraft & Schwerindustrie,India
OJJHS AGRO TECHNOLOGY PRIVATE LIMITED,ojjhsagro.com,Windkraft & Schwerindustrie,India
Mtandt Group,mtandt.com,Windkraft & Schwerindustrie,India
Masters India Private Limited,mastersindia.net,Windkraft & Schwerindustrie,India
Epsilon Advanced Materials Pvt. Ltd.,epsilonam.com,Windkraft & Schwerindustrie,India
Hailstone Innovations Pvt. Ltd,hailstonein.com,Windkraft & Schwerindustrie,India
FIELDKING,fieldking.com,Windkraft & Schwerindustrie,India
Ispat Industries Ltd,jswispat.in,Windkraft & Schwerindustrie,India
Proman Infrastructure Services Pvt. Ltd.,promaninfi.com,Windkraft & Schwerindustrie,India
SURYA Roshni Ltd.,suryaroshnilighting.com,Windkraft & Schwerindustrie,India
Arjas Steel,arjas.com,Windkraft & Schwerindustrie,India
Peekay Steel,peekaysteels.com,Windkraft & Schwerindustrie,India
Sandfits Foundries Private Limited,sandfitsfoundries.com,Windkraft & Schwerindustrie,India
Balwaan Krishi,balwaan.com,Windkraft & Schwerindustrie,India
AVPL INTERNATIONAL,avplinternational.com,Windkraft & Schwerindustrie,India
EVEREST ENGINEERING EQUIPMENT LTD,everestengg.in,Windkraft & Schwerindustrie,India
MMTC-PAMP India Private Limited,mmtcpamp.com,Windkraft & Schwerindustrie,India
Autobahn Industries,autobahnindustries.com,Windkraft & Schwerindustrie,India
VISA Steel Limited,visasteel.com,Windkraft & Schwerindustrie,India
Bullwork Mobility,bullworkmobility.com,Windkraft & Schwerindustrie,India
MONOMARK ENGINEERING,monomark.co.in,Windkraft & Schwerindustrie,India
John Energy Limited,johnenergy.com,Windkraft & Schwerindustrie,India
remal,remalindia.com,Windkraft & Schwerindustrie,India
Brio Hydroponics,briohydroponics.com,Windkraft & Schwerindustrie,India
Montra Electric Tractor,montraelectrictractor.com,Windkraft & Schwerindustrie,India
Solis Yanmar Tractors India,solis-yanmar.com,Windkraft & Schwerindustrie,India
Hindalco Everlast,hindalcoeverlast.com,Windkraft & Schwerindustrie,India
Revathi Equipment India Ltd,reldrill.com,Windkraft & Schwerindustrie,India
Jamshedpur Continuous Annealing and Processing Company Private Limited (JCAPCPL),jcapcpl.com,Windkraft & Schwerindustrie,India
Crescent Foundry,crescentfoundry.com,Windkraft & Schwerindustrie,India
Netafim Irrigation India Pvt Ltd.,netafimindia.com,Windkraft & Schwerindustrie,India
IFGL Refractories,ifglgroup.com,Windkraft & Schwerindustrie,India
MiNSOL,minsol.co.in,Windkraft & Schwerindustrie,India
BatX Energies,batxenergies.com,Windkraft & Schwerindustrie,India
L&T Construction & Mining Machinery,lntcmb.com,Windkraft & Schwerindustrie,India
Mukand Sumi Special Steel Ltd,mukandsumi.com,Windkraft & Schwerindustrie,India
Cooper Corporation Pvt.Ltd.,coopercorp.in,Windkraft & Schwerindustrie,India
Revata Engineering,revata.in,Windkraft & Schwerindustrie,India
Honda India Power Products Limited,hondaindiapower.com,Windkraft & Schwerindustrie,India
AIA Engineering Ltd,aiaengineering.com,Windkraft & Schwerindustrie,India
Vulcan Industrial Engg. Co. Pvt. Ltd.,viecl.com,Windkraft & Schwerindustrie,India
BAJAJ STEEL INDUSTRIES LIMITED,bajajngp.com,Windkraft & Schwerindustrie,India
GLOBAL ALUMINIUM PVT LTD,globalaluminium.com,Windkraft & Schwerindustrie,India
Columbia Machine India,colmac.in,Windkraft & Schwerindustrie,India
XCMG India,xcmgindia.com,Windkraft & Schwerindustrie,India
Excelsource International Pvt. Ltd.,excelsource.co.in,Windkraft & Schwerindustrie,India
ANAND SEAMLESS LTD.,anandseamless.com,Windkraft & Schwerindustrie,India
Taurian MPS,taurianmps.com,Windkraft & Schwerindustrie,India
SHRI BAJRANG POWER AND ISPAT LIMITED,sbpil.co.in,Windkraft & Schwerindustrie,India
Mobitech Wireless Solution Private Limited,mobitechwireless.in,Windkraft & Schwerindustrie,India
Structures Online,structures.online,Windkraft & Schwerindustrie,India
Sonalika Industries (A Unit of ICML),sonalikaimplements.com,Windkraft & Schwerindustrie,India
MESCO STEEL,mescosteel.com,Windkraft & Schwerindustrie,India
Venus Techno Equipment Pvt. Ltd.,venusequipment.com,Windkraft & Schwerindustrie,India
Maan Aluminium Limited,maanaluminium.com,Windkraft & Schwerindustrie,India
Arora Iron and Steel Rolling Mills Pvt. Ltd,arorairon.com,Windkraft & Schwerindustrie,India
Leela Group of Ship Recycling Yards,leelagreenship.com,Windkraft & Schwerindustrie,India
HEG limited,hegltd.com,Windkraft & Schwerindustrie,India
PREET TRACTORS & COMBINES,preet.co,Windkraft & Schwerindustrie,India
Bright Metals,brightmetals.in,Windkraft & Schwerindustrie,India
PRI OIL AND GAS PVT. LTD.,printernationals.com,Windkraft & Schwerindustrie,India
Real Ispat and Power Ltd,realispat.com,Windkraft & Schwerindustrie,India
Prakash Industries Limited,prakash.com,Windkraft & Schwerindustrie,India
Kamdhenu Limited,kamdhenulimited.com,Windkraft & Schwerindustrie,India
Bansal Wire Industries,bansalwire.com,Windkraft & Schwerindustrie,India
Buildcast Solutions Private Limited,buildcast.in,Windkraft & Schwerindustrie,India
Macons Equipments Pvt. Ltd.,macons.co.in,Windkraft & Schwerindustrie,India
Bonhoeffer Machines,bonhoeffermachines.com,Windkraft & Schwerindustrie,India
JOHN DEERE INDIA PRIVATE LIMITED,johndeere.com,Windkraft & Schwerindustrie,India
ALLTECH INDIA LIMITED,alltech-group.com,Windkraft & Schwerindustrie,India
Komatsu India Private Limited,komatsuindia.in,Windkraft & Schwerindustrie,India
Wellcare Oil Tools,wellcareoiltools.com,Windkraft & Schwerindustrie,India
SANDMAN,mpminfosoft.com,Windkraft & Schwerindustrie,India
Baldota Steel and Power Limited,bspllimited.com,Windkraft & Schwerindustrie,India
MINISTRY OF STEEL,steel.gov.in,Windkraft & Schwerindustrie,India
Novasensa,novasensa.com,Windkraft & Schwerindustrie,India
Adhunik TMT Bars,incredibleindustries.co.in,Windkraft & Schwerindustrie,India
Uttam Strips Limited,uttamstrips.com,Windkraft & Schwerindustrie,India
Magna Electro Castings Limited,magnacast.com,Windkraft & Schwerindustrie,India
GRETA ENERGY LIMITED,gretaenergy.in,Windkraft & Schwerindustrie,India
Man Industries Ltd,mangroup.com,Windkraft & Schwerindustrie,India
NARSINGH ISPAT LIMITED,narsinghispat.com,Windkraft & Schwerindustrie,India
Maithan Steel & Power Limted,maithansteel.com,Windkraft & Schwerindustrie,India
Sambhv Steel Tubes Limited,sambhv.com,Windkraft & Schwerindustrie,India
Mahavir Group,mahavirgroup.co,Windkraft & Schwerindustrie,India
Jain Resource Recycling Ltd,jainmetalgroup.com,Windkraft & Schwerindustrie,India
Pilot Industries Ltd,pilotindustries.co.in,Windkraft & Schwerindustrie,India
Parveen Industries Private Limited.,parveen.in,Windkraft & Schwerindustrie,India
Maithan Alloys Limited,maithanalloys.com,Windkraft & Schwerindustrie,India
BMM ISPAT LTD.,bmm.in,Windkraft & Schwerindustrie,India
IG Aatreyas Pvt Ltd,igaatreyas.com,Windkraft & Schwerindustrie,India
Captain Agri Machinery Exim LLP,captainagri.com,Windkraft & Schwerindustrie,India
Rajuri Steel,rajuristeels.com,Windkraft & Schwerindustrie,India
New Holland Fiat India Pvt. Ltd.,newhollandindia.co.in,Windkraft & Schwerindustrie,India
AS Precision Machines Pvt Ltd,aspm.in,Windkraft & Schwerindustrie,India
GMCI,gmciltd.com,Windkraft & Schwerindustrie,India
Group Nirmal,groupnirmal.com,Windkraft & Schwerindustrie,India
SEFORGE LTD INDIA,seforge.com,Windkraft & Schwerindustrie,India
Moonrider.ai,moonrider.ai,Windkraft & Schwerindustrie,India
"Adhunik Group (Group Companies : AML, OMML, NVFL, APNRL & ACL)",adhunikgroup.in,Windkraft & Schwerindustrie,India
Beekay Steel Industries Limited,beekaysteel.com,Windkraft & Schwerindustrie,India
Synergy Advanced Metals Limited,saml.in,Windkraft & Schwerindustrie,India
Pondy Oxides and Chemicals Ltd,pocl.com,Windkraft & Schwerindustrie,India
L&T Special Steels and Heavy Forgings,ltshf.com,Windkraft & Schwerindustrie,India
AEH Oilfield Equipment and Services Pvt. Ltd.,aehs.in,Windkraft & Schwerindustrie,India
AutoNxt,autonxt.in,Windkraft & Schwerindustrie,India
IMCO Alloys,imcoalloys.com,Windkraft & Schwerindustrie,India
Brandix India Apparel City,brandixapparelcity.com,Windkraft & Schwerindustrie,India
TATA AGRICO,tataagrico.com,Windkraft & Schwerindustrie,India
NOVA Technocast Pvt. Ltd (A Nova Group Company),novatechnocast.com,Windkraft & Schwerindustrie,India
Premier Bars Limited,premierbarsltd.com,Windkraft & Schwerindustrie,India
